"","Store","Weekly_Sales","Holiday_Flag","Temperature","Fuel_Price","CPI","Unemployment","Week"
2142,16.0,600952.06,0.0,55.78,3.735,192.8470612,6.339,23.0
2143,16.0,581546.23,0.0,58.34,3.697,192.9034759,6.339,24.0
2144,16.0,569105.03,0.0,54.36,3.661,192.9982655,6.339,25.0
2145,16.0,608737.56,0.0,63.59,3.597,193.0930552,6.338,26.0
2146,16.0,634634.66,0.0,65.0,3.54,193.1878448,6.338,27.0
2147,16.0,586841.77,0.0,65.16,3.532,193.3125484,6.338,28.0
2148,16.0,581758.22,0.0,65.36,3.545,193.5120367,6.338,29.0
2149,16.0,582381.95,0.0,66.84,3.547,193.711525,6.338,30.0
2150,16.0,592981.33,0.0,63.96,3.554,193.9110133,6.338,31.0
2151,16.0,563884.47,0.0,67.09,3.542,194.1105017,6.338,32.0
2152,16.0,554630.42,0.0,68.83,3.499,194.2500634,6.338,33.0
2153,16.0,557312.01,0.0,67.51,3.485,194.3796374,6.338,34.0
2154,16.0,580805.33,0.0,63.44,3.511,194.5092113,6.338,35.0
2155,16.0,574622.56,1.0,56.99,3.566,194.6387853,6.338,36.0
2156,16.0,539081.09,0.0,53.68,3.596,194.7419707,6.338,37.0
2157,16.0,504856.97,0.0,50.39,3.581,194.8099713,6.338,38.0
2158,16.0,450075.31,0.0,57.61,3.538,194.8779718,6.338,39.0
2159,16.0,482926.93,0.0,48.91,3.498,194.9459724,6.232,40.0
2160,16.0,498241.06,0.0,39.97,3.491,195.0261012,6.232,41.0
2161,16.0,560104.16,0.0,46.99,3.548,195.1789994,6.232,42.0
2162,16.0,505918.21,0.0,41.97,3.55,195.3318977,6.232,43.0
2163,16.0,511059.95,0.0,33.43,3.527,195.4847959,6.232,44.0
2164,16.0,513181.31,0.0,29.56,3.505,195.6376941,6.232,45.0
2165,16.0,480353.64,0.0,31.73,3.479,195.7184713,6.232,46.0
2166,16.0,712422.4,1.0,31.39,3.424,195.7704,6.232,47.0
2167,16.0,530492.84,0.0,27.83,3.378,195.8223287,6.232,48.0
2168,16.0,574798.86,0.0,14.44,3.331,195.8742575,6.232,49.0
2169,16.0,679481.9,0.0,22.5,3.266,195.9841685,6.232,50.0
2170,16.0,950691.96,0.0,20.79,3.173,196.1713893,6.232,51.0
2171,16.0,665861.06,1.0,23.91,3.119,196.3586101,6.232,52.0
2172,16.0,564538.07,0.0,26.49,3.095,196.5458309,6.162,1.0
2173,16.0,508520.09,0.0,19.55,3.077,196.7330517,6.162,2.0
2174,16.0,474389.75,0.0,29.3,3.055,196.7796652,6.162,3.0
2175,16.0,453979.19,0.0,28.17,3.038,196.8262786,6.162,4.0
2176,16.0,475905.1,0.0,25.53,3.031,196.8728921,6.162,5.0
2177,16.0,473766.97,1.0,23.69,3.103,196.9195056,6.162,6.0
2178,16.0,494069.49,0.0,31.19,3.113,196.9432711,6.162,7.0
2179,16.0,495720.3,0.0,26.21,3.129,196.9499007,6.162,8.0
2180,16.0,464189.09,0.0,23.4,3.191,196.9565303,6.162,9.0
2181,16.0,495951.66,0.0,28.16,3.286,196.9631599,6.162,10.0
2182,16.0,520850.71,0.0,38.02,3.486,197.0457208,6.162,11.0
2183,16.0,493503.89,0.0,38.7,3.664,197.2295234,6.162,12.0
2184,16.0,485095.41,0.0,48.29,3.75,197.4133259,6.162,13.0
2185,16.0,502662.07,0.0,48.93,3.854,197.5971285,6.169,14.0
2186,16.0,450756.71,0.0,45.83,3.901,197.780931,6.169,15.0
2187,16.0,436221.26,0.0,43.61,3.936,197.7227385,6.169,16.0
2188,16.0,398445.15,0.0,59.69,3.927,197.664546,6.169,17.0
2189,16.0,426959.62,0.0,51.34,3.903,197.6063534,6.169,18.0
2190,16.0,479855.0,0.0,53.57,3.87,197.5481609,6.169,19.0
2191,16.0,493506.47,0.0,56.74,3.837,197.5553137,6.169,20.0
2192,16.0,518045.09,0.0,57.36,3.804,197.5886046,6.169,21.0
2193,16.0,532311.93,0.0,58.97,3.764,197.6218954,6.169,22.0
2194,16.0,603618.89,0.0,65.43,3.741,197.6551863,6.169,23.0
2195,16.0,570045.79,0.0,65.36,3.723,197.692292,6.169,24.0
2196,16.0,581745.72,0.0,70.41,3.735,197.7389345,6.169,25.0
2197,16.0,570162.28,0.0,77.31,3.693,197.785577,6.169,26.0
2198,16.0,641763.53,0.0,70.49,3.646,197.8322195,6.061,27.0
2199,16.0,569005.06,0.0,70.29,3.613,197.8788621,6.061,28.0
2200,16.0,565297.54,0.0,68.43,3.585,197.9290378,6.061,29.0
2201,16.0,539337.87,0.0,69.0,3.57,197.9792136,6.061,30.0
2202,16.0,584000.71,0.0,68.59,3.528,198.0293893,6.061,31.0
2203,16.0,554036.84,0.0,70.24,3.509,198.0795651,6.061,32.0
2204,16.0,521896.6,0.0,62.07,3.545,198.1001057,6.061,33.0
2205,16.0,551152.15,0.0,61.44,3.558,198.0984199,6.061,34.0
2206,16.0,551837.31,0.0,64.19,3.556,198.0967341,6.061,35.0
2207,16.0,537138.58,1.0,60.09,3.596,198.0950484,6.061,36.0
2208,16.0,526525.16,0.0,56.69,3.659,198.1267184,6.061,37.0
2209,16.0,509942.56,0.0,56.48,3.765,198.358523,6.061,38.0
2210,16.0,469607.73,0.0,51.4,3.789,198.5903276,6.061,39.0
2211,16.0,471281.68,0.0,50.46,3.779,198.8221322,5.847,40.0
2212,16.0,491817.19,0.0,43.26,3.76,199.0539368,5.847,41.0
2213,16.0,577198.97,0.0,40.59,3.75,199.1481963,5.847,42.0
2214,16.0,475770.14,0.0,40.99,3.686,199.2195317,5.847,43.0
2215,17.0,789036.02,0.0,23.11,2.666,126.4420645,6.548,5.0
2216,17.0,841951.91,1.0,18.36,2.671,126.4962581,6.548,6.0
2217,17.0,800714.0,0.0,25.06,2.654,126.5262857,6.548,7.0
2218,17.0,749549.55,0.0,15.64,2.667,126.5522857,6.548,8.0
2219,17.0,783300.05,0.0,31.58,2.681,126.5782857,6.548,9.0
2220,17.0,763961.82,0.0,29.71,2.733,126.6042857,6.548,10.0
2221,17.0,752034.52,0.0,33.96,2.782,126.6066452,6.548,11.0
2222,17.0,793097.64,0.0,35.59,2.819,126.6050645,6.548,12.0
2223,17.0,848521.17,0.0,36.94,2.842,126.6034839,6.635,13.0
2224,17.0,770228.02,0.0,34.05,2.877,126.6019032,6.635,14.0
2225,17.0,757738.76,0.0,45.22,2.915,126.5621,6.635,15.0
2226,17.0,977790.83,0.0,52.25,2.936,126.4713333,6.635,16.0
2227,17.0,807798.73,0.0,43.82,2.941,126.3805667,6.635,17.0
2228,17.0,843848.65,0.0,40.26,2.948,126.2898,6.635,18.0
2229,17.0,813756.09,0.0,47.28,2.962,126.2085484,6.635,19.0
2230,17.0,826626.5,0.0,53.94,2.95,126.1843871,6.635,20.0
2231,17.0,872817.62,0.0,48.19,2.908,126.1602258,6.635,21.0
2232,17.0,876902.87,0.0,53.79,2.871,126.1360645,6.635,22.0
2233,17.0,845252.21,0.0,57.14,2.841,126.1119032,6.635,23.0
2234,17.0,877996.27,0.0,54.94,2.819,126.114,6.635,24.0
2235,17.0,893995.44,0.0,62.64,2.82,126.1266,6.635,25.0
2236,17.0,958875.37,0.0,68.98,2.814,126.1392,6.697,26.0
2237,17.0,836915.92,0.0,62.41,2.802,126.1518,6.697,27.0
2238,17.0,876591.41,0.0,65.66,2.791,126.1498065,6.697,28.0
2239,17.0,893504.87,0.0,69.66,2.797,126.1283548,6.697,29.0
2240,17.0,833517.19,0.0,69.96,2.797,126.1069032,6.697,30.0
2241,17.0,795301.17,0.0,70.53,2.802,126.0854516,6.697,31.0
2242,17.0,759995.18,0.0,65.17,2.837,126.064,6.697,32.0
2243,17.0,783929.7,0.0,67.04,2.85,126.0766452,6.697,33.0
2244,17.0,802583.89,0.0,65.03,2.854,126.0892903,6.697,34.0
2245,17.0,834373.73,0.0,57.86,2.868,126.1019355,6.697,35.0
2246,17.0,1200888.28,1.0,56.28,2.87,126.1145806,6.697,36.0
2247,17.0,871264.25,0.0,58.53,2.875,126.1454667,6.697,37.0
2248,17.0,852876.29,0.0,58.39,2.872,126.1900333,6.697,38.0
2249,17.0,829207.27,0.0,60.07,2.853,126.2346,6.885,39.0
2250,17.0,827738.06,0.0,58.06,2.841,126.2791667,6.885,40.0
2251,17.0,838297.32,0.0,47.35,2.845,126.3266774,6.885,41.0
2252,17.0,815093.76,0.0,47.95,2.849,126.3815484,6.885,42.0
2253,17.0,861941.25,0.0,39.87,2.841,126.4364194,6.885,43.0
2254,17.0,818434.49,0.0,42.54,2.831,126.4912903,6.885,44.0
2255,17.0,855459.96,0.0,36.32,2.831,126.5461613,6.885,45.0
2256,17.0,782252.57,0.0,36.31,2.842,126.6072,6.885,46.0
2257,17.0,1005448.76,1.0,19.03,2.83,126.6692667,6.885,47.0
2258,17.0,926573.81,0.0,22.47,2.812,126.7313333,6.885,48.0
2259,17.0,962475.55,0.0,31.64,2.817,126.7934,6.885,49.0
2260,17.0,1049372.38,0.0,25.13,2.842,126.8794839,6.885,50.0
2261,17.0,1309226.79,0.0,26.58,2.846,126.9835806,6.885,51.0
2262,17.0,635862.55,1.0,20.79,2.868,127.0876774,6.885,52.0
2263,17.0,1083071.14,0.0,6.23,2.891,127.1917742,6.866,1.0
2264,17.0,758510.36,0.0,16.57,2.903,127.3009355,6.866,2.0
2265,17.0,755804.37,0.0,26.62,2.934,127.4404839,6.866,3.0
2266,17.0,736335.69,0.0,22.16,2.96,127.5800323,6.866,4.0
2267,17.0,816603.05,0.0,11.29,2.974,127.7195806,6.866,5.0
2268,17.0,813211.46,1.0,14.19,3.034,127.859129,6.866,6.0
2269,17.0,860962.91,0.0,26.86,3.062,127.99525,6.866,7.0
2270,17.0,767256.53,0.0,24.36,3.12,128.13,6.866,8.0
2271,17.0,816138.33,0.0,24.21,3.23,128.26475,6.866,9.0
2272,17.0,779602.36,0.0,32.42,3.346,128.3995,6.866,10.0
2273,17.0,778436.81,0.0,34.48,3.407,128.5121935,6.866,11.0
2274,17.0,781267.76,0.0,36.71,3.435,128.6160645,6.866,12.0
2275,17.0,795859.23,0.0,39.38,3.487,128.7199355,6.774,13.0
2276,17.0,811855.72,0.0,39.16,3.547,128.8238065,6.774,14.0
2277,17.0,825283.43,0.0,39.98,3.616,128.9107333,6.774,15.0
2278,17.0,1060770.11,0.0,42.24,3.655,128.9553,6.774,16.0
2279,17.0,806979.15,0.0,40.14,3.683,128.9998667,6.774,17.0
2280,17.0,882132.28,0.0,45.66,3.744,129.0444333,6.774,18.0
2281,17.0,870625.49,0.0,49.26,3.77,129.089,6.774,19.0
2282,17.0,844443.35,0.0,51.93,3.802,129.0756774,6.774,20.0
2283,17.0,892056.64,0.0,51.04,3.778,129.0623548,6.774,21.0
2284,17.0,895020.48,0.0,49.61,3.752,129.0490323,6.774,22.0
2285,17.0,881190.46,0.0,54.57,3.732,129.0357097,6.774,23.0
2286,17.0,894686.67,0.0,56.61,3.704,129.0432,6.774,24.0
2287,17.0,920719.98,0.0,60.99,3.668,129.0663,6.774,25.0
2288,17.0,940554.34,0.0,67.39,3.613,129.0894,6.745,26.0
2289,17.0,915064.22,0.0,70.6,3.563,129.1125,6.745,27.0
2290,17.0,902727.76,0.0,67.93,3.553,129.1338387,6.745,28.0
2291,17.0,899044.34,0.0,69.82,3.563,129.1507742,6.745,29.0
2292,17.0,861894.77,0.0,68.59,3.574,129.1677097,6.745,30.0
2293,17.0,866184.92,0.0,65.71,3.595,129.1846452,6.745,31.0
2294,17.0,800819.79,0.0,64.79,3.606,129.2015806,6.745,32.0
2295,17.0,797523.04,0.0,67.59,3.578,129.2405806,6.745,33.0
2296,17.0,837390.79,0.0,72.04,3.57,129.2832581,6.745,34.0
2297,17.0,847380.07,0.0,69.31,3.58,129.3259355,6.745,35.0
2298,17.0,1161900.18,1.0,61.94,3.619,129.3686129,6.745,36.0
2299,17.0,1051116.95,0.0,61.48,3.641,129.4306,6.745,37.0
2300,17.0,895535.31,0.0,56.96,3.648,129.5183333,6.745,38.0
2301,17.0,868191.05,0.0,61.4,3.623,129.6060667,6.745,39.0
2302,17.0,918006.9,0.0,54.4,3.592,129.6938,6.617,40.0
2303,17.0,884042.63,0.0,47.69,3.567,129.7706452,6.617,41.0
2304,17.0,877380.22,0.0,47.27,3.579,129.7821613,6.617,42.0
2305,17.0,936508.43,0.0,41.89,3.567,129.7936774,6.617,43.0
2306,17.0,927657.63,0.0,37.52,3.538,129.8051935,6.617,44.0
2307,17.0,914759.2,0.0,27.61,3.513,129.8167097,6.617,45.0
2308,17.0,877724.31,0.0,32.93,3.489,129.8268333,6.617,46.0
2309,17.0,1225700.28,1.0,32.81,3.445,129.8364,6.617,47.0
2310,17.0,945267.68,0.0,26.47,3.389,129.8459667,6.617,48.0
2311,17.0,976522.93,0.0,17.56,3.341,129.8555333,6.617,49.0
2312,17.0,1067754.06,0.0,21.07,3.282,129.8980645,6.617,50.0
2313,17.0,1289156.9,0.0,18.76,3.186,129.9845484,6.617,51.0
2314,17.0,777207.3,1.0,26.73,3.119,130.0710323,6.617,52.0
2315,17.0,1198104.22,0.0,27.64,3.08,130.1575161,6.403,1.0
2316,17.0,873576.96,0.0,20.28,3.056,130.244,6.403,2.0
2317,17.0,809272.65,0.0,27.26,3.047,130.2792258,6.403,3.0
2318,17.0,769522.33,0.0,29.99,3.058,130.3144516,6.403,4.0
2319,17.0,864852.85,0.0,26.26,3.077,130.3496774,6.403,5.0
2320,17.0,880165.7,1.0,23.63,3.116,130.3849032,6.403,6.0
2321,17.0,927084.65,0.0,30.76,3.119,130.4546207,6.403,7.0
2322,17.0,843864.43,0.0,30.01,3.145,130.5502069,6.403,8.0
2323,17.0,856178.47,0.0,26.28,3.242,130.6457931,6.403,9.0
2324,17.0,860224.98,0.0,32.02,3.38,130.7413793,6.403,10.0
2325,17.0,853136.46,0.0,43.69,3.529,130.8261935,6.403,11.0
2326,17.0,851762.28,0.0,40.69,3.671,130.8966452,6.403,12.0
2327,17.0,872469.03,0.0,45.29,3.734,130.9670968,6.403,13.0
2328,17.0,986922.62,0.0,43.92,3.793,131.0375484,6.235,14.0
2329,17.0,877055.32,0.0,46.94,3.833,131.108,6.235,15.0
2330,17.0,1119979.98,0.0,47.69,3.845,131.1173333,6.235,16.0
2331,17.0,925916.65,0.0,59.11,3.842,131.1266667,6.235,17.0
2332,17.0,930121.14,0.0,48.86,3.831,131.136,6.235,18.0
2333,17.0,944100.3,0.0,49.96,3.809,131.1453333,6.235,19.0
2334,17.0,968816.33,0.0,59.67,3.808,131.0983226,6.235,20.0
2335,17.0,984881.59,0.0,55.69,3.801,131.0287742,6.235,21.0
2336,17.0,938914.28,0.0,54.13,3.788,130.9592258,6.235,22.0
2337,17.0,987990.24,0.0,60.51,3.776,130.8896774,6.235,23.0
2338,17.0,964169.67,0.0,56.67,3.756,130.8295333,6.235,24.0
2339,17.0,981210.57,0.0,62.9,3.737,130.7929,6.235,25.0
2340,17.0,982322.24,0.0,71.14,3.681,130.7562667,6.235,26.0
2341,17.0,1046782.52,0.0,68.91,3.63,130.7196333,5.936,27.0
2342,17.0,960746.04,0.0,72.94,3.595,130.683,5.936,28.0
2343,17.0,944698.7,0.0,70.59,3.556,130.7012903,5.936,29.0
2344,17.0,907493.24,0.0,74.2,3.537,130.7195806,5.936,30.0
2345,17.0,877813.33,0.0,72.94,3.512,130.737871,5.936,31.0
2346,17.0,849074.04,0.0,73.29,3.509,130.7561613,5.936,32.0
2347,17.0,844928.17,0.0,70.98,3.545,130.7909677,5.936,33.0
2348,17.0,924299.78,0.0,68.89,3.582,130.8381613,5.936,34.0
2349,17.0,865924.2,0.0,68.07,3.624,130.8853548,5.936,35.0
2350,17.0,1255633.29,1.0,61.99,3.689,130.9325484,5.936,36.0
2351,17.0,1071040.22,0.0,59.64,3.749,130.9776667,5.936,37.0
2352,17.0,938303.28,0.0,58.43,3.821,131.0103333,5.936,38.0
2353,17.0,972716.24,0.0,57.77,3.821,131.043,5.936,39.0
2354,17.0,952609.17,0.0,52.81,3.815,131.0756667,5.527,40.0
2355,17.0,919878.34,0.0,44.82,3.797,131.1083333,5.527,41.0
2356,17.0,957356.84,0.0,48.16,3.781,131.1499677,5.527,42.0
2357,17.0,943465.29,0.0,39.94,3.755,131.1930968,5.527,43.0
2358,18.0,1205307.5,0.0,21.33,2.788,131.5279032,9.202,5.0
2359,18.0,1187880.7,1.0,26.41,2.771,131.5866129,9.202,6.0
2360,18.0,1150663.42,0.0,30.91,2.747,131.637,9.202,7.0
2361,18.0,1068157.45,0.0,35.42,2.753,131.686,9.202,8.0
2362,18.0,1179738.5,0.0,37.17,2.766,131.735,9.202,9.0
2363,18.0,1138800.32,0.0,42.39,2.805,131.784,9.202,10.0
2364,18.0,1087507.47,0.0,45.42,2.834,131.8242903,9.202,11.0
2365,18.0,1092704.09,0.0,47.55,2.831,131.863129,9.202,12.0
2366,18.0,1254107.84,0.0,45.63,2.826,131.9019677,9.269,13.0
2367,18.0,1174447.55,0.0,59.91,2.849,131.9408065,9.269,14.0
2368,18.0,1135577.62,0.0,50.26,2.885,131.9809,9.269,15.0
2369,18.0,1132433.55,0.0,50.3,2.895,132.0226667,9.269,16.0
2370,18.0,1060446.16,0.0,51.12,2.935,132.0644333,9.269,17.0
2371,18.0,1222255.47,0.0,65.64,2.981,132.1062,9.269,18.0
2372,18.0,1092616.49,0.0,49.9,2.983,132.152129,9.269,19.0
2373,18.0,1101621.36,0.0,60.27,2.961,132.2230323,9.269,20.0
2374,18.0,1256282.79,0.0,69.12,2.906,132.2939355,9.269,21.0
2375,18.0,1271311.76,0.0,70.28,2.857,132.3648387,9.269,22.0
2376,18.0,1173521.82,0.0,64.08,2.83,132.4357419,9.269,23.0
2377,18.0,1183225.92,0.0,65.96,2.805,132.4733333,9.269,24.0
2378,18.0,1220983.17,0.0,74.04,2.81,132.4976,9.269,25.0
2379,18.0,1257928.35,0.0,71.22,2.815,132.5218667,9.342,26.0
2380,18.0,1171391.41,0.0,79.75,2.806,132.5461333,9.342,27.0
2381,18.0,1115514.61,0.0,76.9,2.796,132.5667742,9.342,28.0
2382,18.0,1032908.23,0.0,75.71,2.784,132.5825806,9.342,29.0
2383,18.0,1078557.62,0.0,75.79,2.792,132.5983871,9.342,30.0
2384,18.0,1166117.85,0.0,73.67,2.792,132.6141935,9.342,31.0
2385,18.0,1084722.78,0.0,74.19,2.81,132.63,9.342,32.0
2386,18.0,1141860.67,0.0,71.76,2.796,132.6616129,9.342,33.0
2387,18.0,1214302.76,0.0,67.05,2.77,132.6932258,9.342,34.0
2388,18.0,1187359.77,0.0,75.42,2.735,132.7248387,9.342,35.0
2389,18.0,1011201.12,1.0,67.09,2.717,132.7564516,9.342,36.0
2390,18.0,997998.21,0.0,60.94,2.716,132.7670667,9.342,37.0
2391,18.0,950862.92,0.0,64.82,2.718,132.7619333,9.342,38.0
2392,18.0,948977.5,0.0,67.76,2.717,132.7568,9.331,39.0
2393,18.0,1107432.71,0.0,54.73,2.776,132.7516667,9.331,40.0
2394,18.0,1029618.1,0.0,52.02,2.878,132.7633548,9.331,41.0
2395,18.0,1052120.43,0.0,47.12,2.919,132.8170968,9.331,42.0
2396,18.0,1038576.54,0.0,55.85,2.938,132.8708387,9.331,43.0
2397,18.0,1089530.94,0.0,42.05,2.938,132.9245806,9.331,44.0
2398,18.0,1081322.12,0.0,43.17,2.961,132.9783226,9.331,45.0
2399,18.0,1045722.37,0.0,45.26,3.03,132.9172,9.331,46.0
2400,18.0,1653759.36,1.0,40.81,3.07,132.8369333,9.331,47.0
2401,18.0,1211026.13,0.0,37.09,3.065,132.7566667,9.331,48.0
2402,18.0,1416168.98,0.0,25.64,3.132,132.6764,9.331,49.0
2403,18.0,1588430.71,0.0,27.4,3.139,132.6804516,9.331,50.0
2404,18.0,2027507.15,0.0,28.16,3.15,132.7477419,9.331,51.0
2405,18.0,887907.01,1.0,26.1,3.177,132.8150323,9.331,52.0
2406,18.0,933960.3,0.0,30.1,3.193,132.8823226,9.131,1.0
2407,18.0,777175.28,0.0,22.69,3.215,132.9510645,9.131,2.0
2408,18.0,891148.55,0.0,22.55,3.232,133.0285161,9.131,3.0
2409,18.0,849540.85,0.0,14.84,3.243,133.1059677,9.131,4.0
2410,18.0,1055841.24,0.0,20.79,3.24,133.1834194,9.131,5.0
2411,18.0,1122053.58,1.0,24.3,3.255,133.260871,9.131,6.0
2412,18.0,1095058.57,0.0,31.59,3.263,133.3701429,9.131,7.0
2413,18.0,1005983.31,0.0,26.15,3.281,133.4921429,9.131,8.0
2414,18.0,1063310.62,0.0,28.49,3.437,133.6141429,9.131,9.0
2415,18.0,1002714.25,0.0,38.4,3.6,133.7361429,9.131,10.0
2416,18.0,945889.59,0.0,41.12,3.634,133.8492258,9.131,11.0
2417,18.0,944523.3,0.0,36.65,3.624,133.9587419,9.131,12.0
2418,18.0,938083.17,0.0,35.06,3.638,134.0682581,8.975,13.0
2419,18.0,1018541.3,0.0,43.32,3.72,134.1777742,8.975,14.0
2420,18.0,988157.72,0.0,49.91,3.823,134.2784667,8.975,15.0
2421,18.0,1105860.06,0.0,45.99,3.919,134.3571,8.975,16.0
2422,18.0,974114.39,0.0,58.82,3.988,134.4357333,8.975,17.0
2423,18.0,1065427.37,0.0,54.17,4.078,134.5143667,8.975,18.0
2424,18.0,993172.98,0.0,58.48,4.095,134.593,8.975,19.0
2425,18.0,994610.43,0.0,57.55,4.101,134.6803871,8.975,20.0
2426,18.0,1065214.14,0.0,64.6,4.034,134.7677742,8.975,21.0
2427,18.0,1178039.0,0.0,70.9,3.973,134.8551613,8.975,22.0
2428,18.0,1044079.2,0.0,69.49,3.924,134.9425484,8.975,23.0
2429,18.0,1045859.39,0.0,63.23,3.873,135.0837333,8.975,24.0
2430,18.0,1056478.65,0.0,67.41,3.851,135.2652667,8.975,25.0
2431,18.0,1087051.26,0.0,69.75,3.815,135.4468,8.89,26.0
2432,18.0,1048802.62,0.0,73.12,3.784,135.6283333,8.89,27.0
2433,18.0,974916.13,0.0,74.36,3.827,135.7837419,8.89,28.0
2434,18.0,991262.46,0.0,78.68,3.882,135.8738387,8.89,29.0
2435,18.0,954148.64,0.0,73.85,3.898,135.9639355,8.89,30.0
2436,18.0,1002806.39,0.0,74.58,3.903,136.0540323,8.89,31.0
2437,18.0,928470.83,0.0,73.57,3.88,136.144129,8.89,32.0
2438,18.0,932679.79,0.0,69.24,3.82,136.183129,8.89,33.0
2439,18.0,1147906.46,0.0,70.32,3.796,136.2136129,8.89,34.0
2440,18.0,540922.94,0.0,68.23,3.784,136.2440968,8.89,35.0
2441,18.0,951549.61,1.0,68.11,3.809,136.2745806,8.89,36.0
2442,18.0,845715.37,0.0,66.23,3.809,136.3145,8.89,37.0
2443,18.0,853073.17,0.0,60.44,3.758,136.367,8.89,38.0
2444,18.0,847348.08,0.0,69.01,3.684,136.4195,8.89,39.0
2445,18.0,1019741.1,0.0,54.65,3.633,136.472,8.471,40.0
2446,18.0,953533.95,0.0,60.26,3.583,136.5150968,8.471,41.0
2447,18.0,1048212.62,0.0,55.83,3.618,136.5017742,8.471,42.0
2448,18.0,1106642.63,0.0,45.61,3.604,136.4884516,8.471,43.0
2449,18.0,1100625.06,0.0,38.29,3.586,136.475129,8.471,44.0
2450,18.0,1079931.63,0.0,45.69,3.57,136.4618065,8.471,45.0
2451,18.0,1056992.18,0.0,47.88,3.571,136.4666667,8.471,46.0
2452,18.0,1624170.99,1.0,41.97,3.536,136.4788,8.471,47.0
2453,18.0,1188047.61,0.0,46.25,3.501,136.4909333,8.471,48.0
2454,18.0,1368471.23,0.0,42.36,3.47,136.5030667,8.471,49.0
2455,18.0,1516924.23,0.0,35.52,3.445,136.5335161,8.471,50.0
2456,18.0,1882393.4,0.0,35.78,3.413,136.5883871,8.471,51.0
2457,18.0,1010562.49,1.0,32.36,3.402,136.6432581,8.471,52.0
2458,18.0,977286.07,0.0,31.27,3.439,136.698129,8.075,1.0
2459,18.0,890130.25,0.0,35.25,3.523,136.753,8.075,2.0
2460,18.0,937522.77,0.0,24.2,3.542,136.8564194,8.075,3.0
2461,18.0,825584.22,0.0,30.44,3.568,136.9598387,8.075,4.0
2462,18.0,1049772.04,0.0,37.62,3.633,137.0632581,8.075,5.0
2463,18.0,1161615.51,1.0,32.83,3.655,137.1666774,8.075,6.0
2464,18.0,1115985.81,0.0,32.87,3.703,137.2583103,8.075,7.0
2465,18.0,1037861.11,0.0,36.34,3.751,137.3411034,8.075,8.0
2466,18.0,1047178.91,0.0,33.59,3.827,137.4238966,8.075,9.0
2467,18.0,1084894.47,0.0,38.1,3.876,137.5066897,8.075,10.0
2468,18.0,1022018.43,0.0,45.84,3.867,137.5843871,8.075,11.0
2469,18.0,1031139.3,0.0,58.06,3.889,137.6552903,8.075,12.0
2470,18.0,1009121.2,0.0,45.35,3.921,137.7261935,8.075,13.0
2471,18.0,1200815.3,0.0,43.8,3.957,137.7970968,8.304,14.0
2472,18.0,998443.5,0.0,47.75,4.025,137.868,8.304,15.0
2473,18.0,1025813.8,0.0,60.88,4.046,137.9230667,8.304,16.0
2474,18.0,961186.23,0.0,50.43,4.023,137.9781333,8.304,17.0
2475,18.0,1050027.89,0.0,49.66,3.991,138.0332,8.304,18.0
2476,18.0,1060433.1,0.0,57.44,3.947,138.0882667,8.304,19.0
2477,18.0,1047444.59,0.0,62.31,3.899,138.1065806,8.304,20.0
2478,18.0,1088446.58,0.0,65.48,3.85,138.1101935,8.304,21.0
2479,18.0,1118313.7,0.0,71.42,3.798,138.1138065,8.304,22.0
2480,18.0,1110479.94,0.0,59.1,3.746,138.1174194,8.304,23.0
2481,18.0,1057425.83,0.0,66.58,3.683,138.1295333,8.304,24.0
2482,18.0,1080357.89,0.0,70.92,3.629,138.1629,8.304,25.0
2483,18.0,1097006.3,0.0,70.17,3.577,138.1962667,8.304,26.0
2484,18.0,1158247.31,0.0,76.08,3.538,138.2296333,8.535,27.0
2485,18.0,1024784.92,0.0,75.09,3.561,138.263,8.535,28.0
2486,18.0,1033543.56,0.0,77.43,3.61,138.2331935,8.535,29.0
2487,18.0,924506.26,0.0,72.97,3.701,138.2033871,8.535,30.0
2488,18.0,1052066.58,0.0,72.67,3.698,138.1735806,8.535,31.0
2489,18.0,967304.07,0.0,75.7,3.772,138.1437742,8.535,32.0
2490,18.0,1048134.24,0.0,73.25,3.84,138.1857097,8.535,33.0
2491,18.0,1145840.91,0.0,68.52,3.874,138.2814516,8.535,34.0
2492,18.0,1117097.23,0.0,70.09,3.884,138.3771935,8.535,35.0
2493,18.0,1083521.24,1.0,71.85,3.921,138.4729355,8.535,36.0
2494,18.0,960476.1,0.0,64.45,3.988,138.5673,8.535,37.0
2495,18.0,971386.65,0.0,60.23,4.056,138.6534,8.535,38.0
2496,18.0,1002856.2,0.0,58.24,4.018,138.7395,8.535,39.0
2497,18.0,1092204.79,0.0,59.68,4.027,138.8256,8.243,40.0
2498,18.0,1074079.0,0.0,50.97,4.029,138.9117,8.243,41.0
2499,18.0,1048706.75,0.0,51.96,4.0,138.8336129,8.243,42.0
2500,18.0,1127516.25,0.0,56.09,3.917,138.7281613,8.243,43.0
2501,19.0,1507637.17,0.0,20.96,2.954,131.5279032,8.35,5.0
2502,19.0,1536549.95,1.0,23.22,2.94,131.5866129,8.35,6.0
2503,19.0,1515976.11,0.0,28.57,2.909,131.637,8.35,7.0
2504,19.0,1373270.06,0.0,30.33,2.91,131.686,8.35,8.0
2505,19.0,1495844.57,0.0,32.92,2.919,131.735,8.35,9.0
2506,19.0,1467889.2,0.0,39.06,2.938,131.784,8.35,10.0
2507,19.0,1332940.35,0.0,43.74,2.96,131.8242903,8.35,11.0
